,0
5378,NEUTRAL
5379,NEUTRAL
5380,NEUTRAL
5381,NEUTRAL
5382,NEUTRAL
5383,NEUTRAL
5384,NEUTRAL
5385,NEUTRAL
5386,NEUTRAL
5387,NEUTRAL
5388,NEUTRAL
5389,NEUTRAL
5390,NEUTRAL
5391,NEUTRAL
5392,NEUTRAL
5393,NEUTRAL
5394,NEUTRAL
5395,NEUTRAL
5396,NEUTRAL
5397,NEUTRAL
5398,NEUTRAL
5399,NEUTRAL
5400,NEUTRAL
5401,NEUTRAL
5402,NEUTRAL
5403,NEUTRAL
5404,NEUTRAL
5405,NEUTRAL
5406,NEUTRAL
5407,NEUTRAL
5408,NEUTRAL
5409,NEGATIVE
5410,NEUTRAL
5411,NEUTRAL
5412,NEUTRAL
5413,NEUTRAL
5414,NEUTRAL
5415,NEGATIVE
5416,NEUTRAL
5417,NEUTRAL
5418,NEUTRAL
5419,NEUTRAL
5420,NEUTRAL
5421,NEUTRAL
5422,NEUTRAL
5423,NEUTRAL
5424,NEUTRAL
5425,NEUTRAL
5426,NEUTRAL
5427,NEUTRAL
5428,NEUTRAL
5429,NEUTRAL
5430,NEUTRAL
5431,NEUTRAL
5432,NEUTRAL
5433,NEUTRAL
5434,NEGATIVE
5435,NEUTRAL
5436,NEUTRAL
5437,NEUTRAL
5438,NEUTRAL
5439,NEUTRAL
5440,NEUTRAL
5441,NEGATIVE
5442,NEUTRAL
5443,MIXED
5444,NEUTRAL
5445,NEUTRAL
5446,NEUTRAL
5447,NEUTRAL
5448,NEUTRAL
5449,NEUTRAL
5450,NEUTRAL
5451,NEGATIVE
5452,MIXED
5453,NEUTRAL
5454,NEUTRAL
5455,NEUTRAL
5456,NEUTRAL
5457,NEUTRAL
5458,NEUTRAL
5459,NEUTRAL
5460,NEUTRAL
5461,NEUTRAL
5462,NEUTRAL
5463,NEUTRAL
5464,NEUTRAL
5465,NEUTRAL
5466,NEUTRAL
5467,NEUTRAL
5468,NEUTRAL
5469,NEUTRAL
5470,NEUTRAL
5471,NEUTRAL
5472,MIXED
5473,NEUTRAL
5474,MIXED
5475,NEUTRAL
5476,NEGATIVE
5477,NEUTRAL
5478,NEUTRAL
5479,NEUTRAL
5480,NEUTRAL
5481,NEUTRAL
5482,NEUTRAL
5483,NEUTRAL
5484,NEUTRAL
5485,NEGATIVE
5486,NEUTRAL
5487,NEUTRAL
5488,NEUTRAL
5489,NEUTRAL
5490,NEUTRAL
5491,NEUTRAL
5492,NEUTRAL
5493,NEGATIVE
5494,NEGATIVE
5495,MIXED
5496,NEUTRAL
5497,NEUTRAL
5498,NEGATIVE
5499,NEUTRAL
5500,NEUTRAL
5501,NEGATIVE
5502,NEUTRAL
5503,NEUTRAL
5504,MIXED
5505,MIXED
5506,NEUTRAL
5507,NEUTRAL
5508,NEGATIVE
5509,NEUTRAL
5510,NEUTRAL
5511,NEUTRAL
5512,NEUTRAL
5513,NEUTRAL
5514,NEUTRAL
5515,NEGATIVE
5516,NEUTRAL
5517,MIXED
5518,NEUTRAL
5519,NEUTRAL
5520,MIXED
5521,NEGATIVE
5522,NEUTRAL
5523,NEUTRAL
5524,NEUTRAL
5525,NEUTRAL
5526,NEUTRAL
5527,NEUTRAL
5528,NEUTRAL
5529,NEUTRAL
5530,NEUTRAL
5531,NEUTRAL
5532,NEGATIVE
5533,NEUTRAL
5534,NEUTRAL
5535,NEUTRAL
5536,NEUTRAL
5537,NEUTRAL
5538,NEUTRAL
5539,NEUTRAL
5540,NEUTRAL
5541,NEUTRAL
5542,NEUTRAL
5543,NEUTRAL
5544,NEUTRAL
5545,NEUTRAL
5546,NEGATIVE
5547,NEUTRAL
5548,NEUTRAL
5549,NEUTRAL
5550,NEUTRAL
5551,NEUTRAL
5552,NEUTRAL
5553,NEUTRAL
5554,NEUTRAL
5555,NEGATIVE
5556,NEGATIVE
5557,NEUTRAL
5558,NEUTRAL
5559,NEUTRAL
5560,NEUTRAL
5561,NEUTRAL
5562,NEGATIVE
5563,NEUTRAL
5564,NEUTRAL
5565,NEUTRAL
5566,NEGATIVE
5567,NEUTRAL
5568,NEUTRAL
5569,NEUTRAL
5570,MIXED
5571,NEUTRAL
5572,NEUTRAL
5573,NEUTRAL
5574,NEUTRAL
5575,NEUTRAL
5576,NEGATIVE
5577,NEUTRAL
5578,NEUTRAL
5579,NEUTRAL
5580,NEUTRAL
5581,NEUTRAL
5582,NEGATIVE
5583,MIXED
5584,NEGATIVE
5585,NEUTRAL
5586,NEUTRAL
5587,NEUTRAL
5588,NEUTRAL
5589,NEUTRAL
5590,NEUTRAL
5591,NEUTRAL
5592,NEUTRAL
5593,NEGATIVE
5594,NEGATIVE
5595,NEUTRAL
5596,NEUTRAL
5597,NEUTRAL
5598,NEUTRAL
5599,NEGATIVE
5600,NEGATIVE
5601,NEUTRAL
5602,NEUTRAL
5603,NEUTRAL
5604,NEUTRAL
5605,NEUTRAL
5606,NEUTRAL
5607,NEUTRAL
5608,NEUTRAL
5609,NEUTRAL
5610,NEUTRAL
5611,NEUTRAL
5612,NEUTRAL
5613,NEUTRAL
5614,NEUTRAL
5615,NEUTRAL
5616,NEUTRAL
5617,NEUTRAL
5618,NEUTRAL
5619,NEUTRAL
5620,NEUTRAL
5621,NEUTRAL
5622,NEGATIVE
5623,NEUTRAL
5624,NEUTRAL
5625,NEUTRAL
5626,NEUTRAL
5627,NEUTRAL
5628,NEGATIVE
5629,MIXED
5630,NEUTRAL
5631,NEUTRAL
5632,NEUTRAL
5633,NEUTRAL
5634,NEUTRAL
5635,NEGATIVE
5636,NEUTRAL
5637,NEUTRAL
5638,NEUTRAL
5639,NEUTRAL
5640,NEGATIVE
5641,NEUTRAL
5642,NEUTRAL
5643,NEUTRAL
5644,NEUTRAL
5645,NEUTRAL
5646,NEUTRAL
5647,NEUTRAL
5648,NEUTRAL
5649,NEUTRAL
5650,NEUTRAL
5651,NEUTRAL
5652,NEUTRAL
5653,NEUTRAL
5654,NEUTRAL
5655,NEUTRAL
5656,NEUTRAL
5657,NEGATIVE
5658,NEUTRAL
5659,NEUTRAL
5660,NEUTRAL
5661,NEUTRAL
5662,NEGATIVE
5663,NEUTRAL
5664,NEUTRAL
5665,NEUTRAL
5666,NEUTRAL
5667,NEUTRAL
5668,NEUTRAL
5669,NEUTRAL
5670,NEUTRAL
5671,NEUTRAL
5672,NEUTRAL
5673,NEUTRAL
5674,NEUTRAL
5675,NEUTRAL
5676,NEUTRAL
5677,NEGATIVE
5678,NEGATIVE
5679,NEGATIVE
5680,NEUTRAL
5681,NEUTRAL
5682,NEUTRAL
5683,NEUTRAL
5684,NEUTRAL
5685,NEUTRAL
5686,NEUTRAL
5687,NEUTRAL
5688,NEGATIVE
5689,NEUTRAL
5690,NEUTRAL
5691,NEUTRAL
5692,NEUTRAL
5693,NEUTRAL
5694,NEUTRAL
5695,NEUTRAL
5696,NEUTRAL
5697,NEUTRAL
5698,NEUTRAL
5699,NEUTRAL
5700,NEGATIVE
5701,NEUTRAL
5702,NEUTRAL
5703,NEUTRAL
5704,NEUTRAL
5705,NEUTRAL
5706,NEGATIVE
5707,NEUTRAL
5708,NEUTRAL
5709,NEUTRAL
5710,NEUTRAL
5711,NEUTRAL
5712,NEUTRAL
5713,NEGATIVE
5714,NEUTRAL
5715,NEUTRAL
5716,NEUTRAL
5717,NEUTRAL
5718,MIXED
5719,NEGATIVE
5720,NEGATIVE
5721,NEUTRAL
5722,NEUTRAL
5723,NEUTRAL
5724,NEUTRAL
5725,NEUTRAL
5726,NEUTRAL
5727,NEUTRAL
5728,MIXED
5729,NEUTRAL
5730,NEUTRAL
5731,NEUTRAL
5732,NEUTRAL
5733,NEGATIVE
5734,NEUTRAL
5735,NEUTRAL
5736,NEUTRAL
5737,NEUTRAL
5738,NEUTRAL
5739,NEUTRAL
5740,NEUTRAL
5741,NEUTRAL
5742,NEUTRAL
5743,NEUTRAL
5744,NEUTRAL
5745,NEUTRAL
5746,NEUTRAL
5747,NEUTRAL
5748,NEUTRAL
5749,NEUTRAL
5750,NEUTRAL
5751,NEUTRAL
5752,NEUTRAL
5753,NEUTRAL
5754,NEUTRAL
5755,NEUTRAL
5756,NEUTRAL
5757,NEUTRAL
5758,NEUTRAL
5759,NEUTRAL
5760,NEUTRAL
5761,NEUTRAL
5762,NEUTRAL
5763,NEUTRAL
5764,NEUTRAL
5765,NEUTRAL
5766,NEUTRAL
5767,NEUTRAL
5768,NEUTRAL
5769,NEUTRAL
5770,NEUTRAL
5771,NEUTRAL
5772,NEUTRAL
5773,NEUTRAL
5774,NEGATIVE
5775,NEUTRAL
5776,NEUTRAL
5777,NEUTRAL
5778,NEUTRAL
5779,NEUTRAL
5780,NEUTRAL
5781,NEUTRAL
5782,NEUTRAL
5783,NEUTRAL
5784,NEUTRAL
5785,NEUTRAL
5786,NEUTRAL
5787,NEUTRAL
5788,NEUTRAL
5789,NEUTRAL
5790,NEUTRAL
5791,NEUTRAL
5792,NEGATIVE
5793,NEUTRAL
5794,NEUTRAL
5795,NEUTRAL
5796,NEUTRAL
5797,MIXED
5798,NEUTRAL
5799,NEUTRAL
5800,NEUTRAL
5801,NEUTRAL
5802,NEGATIVE
5803,NEUTRAL
5804,NEUTRAL
5805,NEUTRAL
5806,NEUTRAL
5807,NEUTRAL
5808,NEUTRAL
5809,NEUTRAL
5810,NEUTRAL
5811,NEUTRAL
5812,NEGATIVE
5813,NEUTRAL
5814,NEUTRAL
5815,NEGATIVE
5816,NEUTRAL
5817,NEUTRAL
5818,NEUTRAL
5819,NEUTRAL
5820,NEUTRAL
5821,NEUTRAL
5822,NEUTRAL
5823,NEUTRAL
5824,NEUTRAL
5825,NEUTRAL
5826,NEUTRAL
5827,NEUTRAL
5828,NEUTRAL
5829,NEUTRAL
5830,NEUTRAL
5831,NEGATIVE
5832,NEUTRAL
5833,NEUTRAL
5834,NEUTRAL
5835,NEUTRAL
5836,NEGATIVE
5837,NEUTRAL
5838,NEUTRAL
5839,NEUTRAL
5840,NEUTRAL
5841,NEUTRAL
5842,NEUTRAL
5843,NEUTRAL
5844,MIXED
5845,NEUTRAL
5846,NEUTRAL
5847,NEUTRAL
5848,NEUTRAL
5849,NEUTRAL
5850,NEUTRAL
5851,NEUTRAL
5852,NEUTRAL
5853,NEUTRAL
5854,NEGATIVE
5855,NEUTRAL
5856,NEGATIVE
5857,NEGATIVE
5858,NEUTRAL
5859,NEUTRAL
5860,NEGATIVE
5861,NEUTRAL
5862,NEUTRAL
5863,NEUTRAL
5864,NEUTRAL
5865,NEUTRAL
5866,NEUTRAL
5867,NEUTRAL
5868,NEUTRAL
5869,NEUTRAL
5870,NEUTRAL
5871,NEUTRAL
5872,NEUTRAL
5873,NEGATIVE
5874,NEUTRAL
5875,NEUTRAL
5876,NEUTRAL
5877,NEUTRAL
5878,NEUTRAL
5879,NEUTRAL
5880,NEGATIVE
5881,NEUTRAL
5882,NEUTRAL
5883,NEUTRAL
5884,NEUTRAL
5885,NEUTRAL
5886,NEUTRAL
5887,NEUTRAL
5888,NEUTRAL
5889,MIXED
5890,NEUTRAL
5891,NEUTRAL
5892,NEUTRAL
5893,NEUTRAL
5894,NEUTRAL
5895,NEUTRAL
5896,NEUTRAL
5897,NEUTRAL
5898,NEUTRAL
5899,NEUTRAL
5900,NEUTRAL
5901,NEUTRAL
5902,MIXED
5903,NEUTRAL
5904,NEUTRAL
5905,NEUTRAL
5906,NEUTRAL
5907,NEUTRAL
5908,NEGATIVE
5909,NEUTRAL
5910,NEUTRAL
5911,NEUTRAL
5912,NEUTRAL
5913,NEUTRAL
5914,NEUTRAL
5915,NEGATIVE
5916,NEGATIVE
5917,NEUTRAL
5918,NEUTRAL
5919,NEUTRAL
5920,NEUTRAL
5921,NEUTRAL
5922,NEUTRAL
5923,NEUTRAL
5924,NEUTRAL
5925,NEUTRAL
5926,NEUTRAL
5927,NEUTRAL
5928,NEUTRAL
5929,NEUTRAL
5930,NEGATIVE
5931,NEUTRAL
5932,NEUTRAL
5933,NEUTRAL
5934,NEUTRAL
5935,NEUTRAL
5936,NEUTRAL
5937,NEUTRAL
5938,NEUTRAL
5939,MIXED
5940,NEUTRAL
5941,NEUTRAL
5942,MIXED
5943,NEUTRAL
5944,NEUTRAL
5945,NEUTRAL
5946,NEUTRAL
5947,NEUTRAL
5948,NEUTRAL
5949,NEUTRAL
5950,NEGATIVE
5951,NEUTRAL
5952,NEUTRAL
5953,NEUTRAL
5954,NEUTRAL
5955,NEUTRAL
5956,NEUTRAL
5957,NEUTRAL
5958,NEUTRAL
5959,MIXED
5960,NEUTRAL
5961,NEUTRAL
5962,NEUTRAL
5963,NEUTRAL
5964,NEUTRAL
5965,NEUTRAL
5966,NEUTRAL
5967,MIXED
5968,NEUTRAL
5969,NEGATIVE
5970,NEUTRAL
5971,NEUTRAL
5972,NEUTRAL
5973,NEUTRAL
5974,NEUTRAL
5975,NEUTRAL
5976,NEUTRAL
5977,MIXED
5978,NEUTRAL
5979,NEUTRAL
5980,NEUTRAL
5981,NEUTRAL
5982,NEUTRAL
5983,NEUTRAL
5984,NEUTRAL
5985,NEGATIVE
5986,NEUTRAL
5987,NEGATIVE
5988,MIXED
5989,NEUTRAL
5990,NEUTRAL
5991,NEUTRAL
5992,NEUTRAL
5993,NEUTRAL
5994,NEUTRAL
5995,NEUTRAL
5996,NEUTRAL
5997,NEUTRAL
5998,NEUTRAL
5999,NEUTRAL
6000,NEUTRAL
6001,NEUTRAL
6002,NEUTRAL
6003,NEUTRAL
6004,NEUTRAL
6005,NEUTRAL
6006,NEUTRAL
6007,NEUTRAL
6008,NEUTRAL
6009,NEUTRAL
6010,NEUTRAL
6011,NEUTRAL
6012,NEUTRAL
6013,NEUTRAL
6014,NEUTRAL
6015,NEUTRAL
6016,NEUTRAL
6017,NEUTRAL
6018,NEUTRAL
6019,NEUTRAL
6020,NEUTRAL
6021,NEUTRAL
6022,NEGATIVE
6023,NEUTRAL
6024,NEUTRAL
6025,NEUTRAL
6026,NEUTRAL
6027,NEUTRAL
6028,NEUTRAL
6029,MIXED
6030,NEGATIVE
6031,NEUTRAL
6032,NEUTRAL
6033,NEGATIVE
6034,NEUTRAL
6035,NEUTRAL
6036,MIXED
6037,NEUTRAL
6038,NEUTRAL
6039,NEUTRAL
6040,NEUTRAL
6041,NEUTRAL
6042,NEUTRAL
6043,NEUTRAL
6044,NEUTRAL
6045,NEUTRAL
6046,NEUTRAL
6047,NEUTRAL
6048,NEUTRAL
6049,NEUTRAL
6050,NEUTRAL
6051,NEUTRAL
6052,NEUTRAL
6053,NEUTRAL
6054,NEGATIVE
6055,NEUTRAL
6056,NEUTRAL
6057,NEUTRAL
6058,NEUTRAL
6059,NEUTRAL
6060,NEUTRAL
6061,NEUTRAL
6062,NEUTRAL
6063,NEUTRAL
6064,NEUTRAL
6065,NEUTRAL
6066,NEUTRAL
6067,NEUTRAL
6068,NEUTRAL
6069,NEUTRAL
6070,NEUTRAL
6071,NEUTRAL
6072,NEUTRAL
6073,MIXED
6074,NEUTRAL
6075,NEGATIVE
6076,NEUTRAL
6077,NEGATIVE
6078,NEGATIVE
6079,MIXED
6080,MIXED
6081,NEUTRAL
6082,NEUTRAL
6083,MIXED
6084,NEUTRAL
6085,NEUTRAL
6086,NEUTRAL
6087,NEUTRAL
6088,NEUTRAL
6089,NEGATIVE
6090,NEUTRAL
6091,NEUTRAL
6092,NEUTRAL
6093,NEUTRAL
6094,NEUTRAL
6095,NEUTRAL
6096,NEUTRAL
6097,NEUTRAL
6098,NEUTRAL
6099,MIXED
6100,NEUTRAL
6101,MIXED
6102,NEUTRAL
6103,NEUTRAL
6104,NEUTRAL
6105,NEUTRAL
6106,NEUTRAL
6107,NEUTRAL
6108,POSITIVE
6109,NEUTRAL
6110,MIXED
6111,NEUTRAL
6112,NEUTRAL
6113,NEUTRAL
6114,NEUTRAL
6115,NEUTRAL
6116,NEUTRAL
6117,NEUTRAL
6118,NEUTRAL
6119,NEGATIVE
6120,NEGATIVE
6121,NEUTRAL
6122,NEUTRAL
6123,NEGATIVE
6124,NEUTRAL
6125,NEUTRAL
6126,NEUTRAL
6127,NEUTRAL
6128,NEUTRAL
6129,NEUTRAL
6130,NEUTRAL
6131,NEUTRAL
6132,NEUTRAL
6133,NEUTRAL
6134,NEUTRAL
6135,NEUTRAL
6136,NEUTRAL
6137,NEUTRAL
6138,NEUTRAL
6139,NEUTRAL
6140,NEUTRAL
6141,NEUTRAL
6142,NEUTRAL
6143,NEUTRAL
6144,NEUTRAL
6145,NEUTRAL
6146,NEUTRAL
6147,NEUTRAL
6148,NEUTRAL
6149,NEUTRAL
6150,NEUTRAL
6151,NEUTRAL
6152,NEUTRAL
6153,NEUTRAL
6154,NEUTRAL
6155,NEUTRAL
6156,NEUTRAL
6157,NEUTRAL
6158,NEUTRAL
6159,NEUTRAL
6160,NEUTRAL
6161,NEUTRAL
6162,NEUTRAL
6163,NEUTRAL
6164,NEUTRAL
6165,NEUTRAL
6166,NEUTRAL
6167,MIXED
6168,NEUTRAL
6169,NEUTRAL
6170,NEUTRAL
6171,NEUTRAL
6172,NEUTRAL
6173,NEUTRAL
6174,NEUTRAL
6175,MIXED
6176,NEUTRAL
6177,NEUTRAL
6178,NEUTRAL
6179,NEUTRAL
6180,NEUTRAL
6181,NEUTRAL
6182,NEUTRAL
6183,NEUTRAL
6184,NEGATIVE
6185,NEUTRAL
6186,NEUTRAL
6187,NEUTRAL
6188,NEUTRAL
6189,NEUTRAL
6190,NEUTRAL
6191,NEUTRAL
6192,NEUTRAL
6193,NEUTRAL
6194,NEGATIVE
6195,NEUTRAL
6196,MIXED
6197,NEUTRAL
6198,NEUTRAL
6199,NEUTRAL
6200,NEUTRAL
6201,NEGATIVE
6202,NEUTRAL
6203,NEUTRAL
6204,MIXED
6205,NEUTRAL
6206,NEGATIVE
6207,NEUTRAL
6208,NEUTRAL
6209,NEUTRAL
6210,NEUTRAL
6211,NEUTRAL
6212,NEUTRAL
6213,NEUTRAL
6214,NEUTRAL
6215,NEUTRAL
6216,NEUTRAL
6217,NEUTRAL
6218,NEUTRAL
6219,NEUTRAL
6220,NEUTRAL
6221,NEUTRAL
6222,NEUTRAL
6223,NEUTRAL
6224,NEUTRAL
6225,NEUTRAL
6226,NEUTRAL
6227,NEUTRAL
6228,NEUTRAL
6229,NEUTRAL
6230,NEUTRAL
6231,NEUTRAL
6232,NEUTRAL
6233,NEUTRAL
6234,NEUTRAL
6235,NEUTRAL
6236,MIXED
6237,NEUTRAL
6238,NEUTRAL
6239,NEUTRAL
6240,NEUTRAL
6241,NEUTRAL
6242,NEUTRAL
6243,NEGATIVE
6244,NEUTRAL
6245,NEUTRAL
6246,NEUTRAL
6247,NEUTRAL
6248,NEGATIVE
6249,NEGATIVE
6250,MIXED
6251,NEGATIVE
6252,NEUTRAL
6253,NEUTRAL
6254,NEUTRAL
6255,NEUTRAL
6256,NEUTRAL
6257,NEUTRAL
6258,NEUTRAL
6259,NEUTRAL
6260,NEUTRAL
6261,NEUTRAL
6262,NEUTRAL
6263,NEUTRAL
6264,NEUTRAL
6265,NEUTRAL
6266,NEUTRAL
6267,MIXED
6268,MIXED
6269,NEUTRAL
6270,NEGATIVE
6271,NEUTRAL
6272,NEUTRAL
6273,NEUTRAL
6274,NEUTRAL
6275,NEUTRAL
6276,NEUTRAL
6277,NEUTRAL
6278,NEUTRAL
6279,NEUTRAL
6280,NEGATIVE
6281,NEUTRAL
6282,NEGATIVE
6283,NEUTRAL
6284,NEGATIVE
6285,NEUTRAL
6286,NEUTRAL
6287,NEUTRAL
6288,NEUTRAL
6289,NEUTRAL
6290,NEUTRAL
6291,NEUTRAL
6292,NEUTRAL
6293,NEUTRAL
6294,NEUTRAL
6295,NEUTRAL
6296,NEUTRAL
6297,NEUTRAL
6298,NEUTRAL
6299,NEUTRAL
6300,NEUTRAL
6301,MIXED
6302,NEUTRAL
6303,NEUTRAL
6304,NEUTRAL
6305,NEUTRAL
6306,MIXED
6307,NEUTRAL
6308,NEUTRAL
6309,NEUTRAL
6310,NEUTRAL
6311,NEUTRAL
6312,NEUTRAL
6313,NEUTRAL
6314,NEUTRAL
6315,MIXED
6316,NEUTRAL
6317,NEUTRAL
6318,NEUTRAL
6319,NEUTRAL
6320,NEUTRAL
6321,NEUTRAL
6322,NEUTRAL
6323,NEGATIVE
6324,NEUTRAL
6325,NEUTRAL
6326,NEGATIVE
6327,NEUTRAL
6328,NEGATIVE
6329,NEUTRAL
6330,MIXED
6331,NEUTRAL
6332,NEUTRAL
6333,NEUTRAL
6334,NEUTRAL
6335,NEUTRAL
6336,NEUTRAL
6337,MIXED
6338,NEUTRAL
6339,NEUTRAL
6340,NEUTRAL
6341,NEUTRAL
6342,NEUTRAL
6343,NEUTRAL
6344,NEUTRAL
6345,NEUTRAL
6346,NEUTRAL
6347,NEUTRAL
6348,NEUTRAL
6349,NEUTRAL
6350,NEUTRAL
6351,NEUTRAL
6352,NEUTRAL
6353,NEUTRAL
6354,NEUTRAL
6355,NEGATIVE
6356,NEUTRAL
6357,NEUTRAL
6358,NEGATIVE
6359,NEUTRAL
6360,NEUTRAL
6361,NEUTRAL
6362,NEUTRAL
6363,NEUTRAL
6364,MIXED
6365,NEUTRAL
6366,NEUTRAL
6367,NEUTRAL
6368,NEUTRAL
6369,NEUTRAL
6370,NEUTRAL
6371,NEUTRAL
6372,NEUTRAL
6373,NEUTRAL
6374,NEUTRAL
6375,NEUTRAL
6376,NEUTRAL
6377,NEUTRAL
6378,NEUTRAL
6379,NEUTRAL
6380,NEUTRAL
6381,NEUTRAL
6382,NEUTRAL
6383,NEUTRAL
6384,NEUTRAL
6385,NEUTRAL
6386,NEUTRAL
6387,NEGATIVE
6388,NEUTRAL
6389,NEUTRAL
6390,MIXED
6391,NEUTRAL
6392,NEUTRAL
6393,NEUTRAL
6394,NEUTRAL
6395,NEGATIVE
6396,NEUTRAL
6397,NEUTRAL
6398,NEUTRAL
6399,NEUTRAL
6400,NEUTRAL
6401,NEGATIVE
6402,NEUTRAL
6403,NEUTRAL
6404,NEGATIVE
6405,NEUTRAL
6406,MIXED
6407,MIXED
6408,NEGATIVE
6409,NEUTRAL
6410,NEUTRAL
6411,NEUTRAL
6412,NEUTRAL
6413,NEUTRAL
6414,NEUTRAL
6415,NEUTRAL
6416,NEUTRAL
6417,NEUTRAL
6418,MIXED
6419,NEUTRAL
6420,NEUTRAL
6421,NEGATIVE
6422,NEGATIVE
6423,NEUTRAL
6424,NEUTRAL
6425,NEGATIVE
6426,NEUTRAL
6427,NEUTRAL
6428,NEUTRAL
6429,NEUTRAL
6430,NEUTRAL
6431,NEUTRAL
6432,NEUTRAL
6433,NEUTRAL
6434,NEUTRAL
6435,NEUTRAL
6436,NEUTRAL
6437,NEUTRAL
6438,NEUTRAL
6439,NEUTRAL
6440,NEUTRAL
6441,NEUTRAL
6442,NEUTRAL
6443,NEUTRAL
6444,NEUTRAL
6445,NEUTRAL
6446,NEUTRAL
6447,MIXED
6448,MIXED
6449,NEGATIVE
6450,NEUTRAL
6451,NEUTRAL
6452,NEUTRAL
6453,NEUTRAL
6454,NEUTRAL
6455,NEGATIVE
6456,NEUTRAL
6457,NEUTRAL
6458,NEUTRAL
6459,MIXED
6460,NEUTRAL
6461,NEUTRAL
6462,NEUTRAL
6463,NEGATIVE
6464,NEUTRAL
6465,NEUTRAL
6466,MIXED
6467,NEUTRAL
6468,NEUTRAL
6469,NEUTRAL
6470,NEUTRAL
6471,NEUTRAL
6472,NEUTRAL
6473,NEUTRAL
6474,NEUTRAL
6475,NEUTRAL
6476,NEUTRAL
6477,NEUTRAL
6478,NEUTRAL
6479,NEUTRAL
6480,NEUTRAL
6481,NEUTRAL
6482,NEUTRAL
6483,NEUTRAL
6484,NEUTRAL
6485,NEUTRAL
6486,NEUTRAL
6487,NEUTRAL
6488,NEUTRAL
6489,NEUTRAL
6490,NEUTRAL
6491,NEUTRAL
6492,MIXED
6493,NEUTRAL
6494,NEUTRAL
6495,NEUTRAL
6496,NEGATIVE
6497,NEUTRAL
6498,NEUTRAL
6499,NEUTRAL
6500,NEUTRAL
6501,NEUTRAL
6502,NEGATIVE
6503,MIXED
6504,MIXED
6505,NEGATIVE
6506,NEUTRAL
6507,NEUTRAL
6508,NEUTRAL
6509,NEUTRAL
6510,MIXED
6511,NEUTRAL
6512,NEUTRAL
6513,NEUTRAL
6514,NEUTRAL
6515,NEUTRAL
6516,NEGATIVE
6517,NEUTRAL
6518,NEUTRAL
6519,NEUTRAL
6520,NEUTRAL
6521,NEUTRAL
6522,NEUTRAL
6523,NEGATIVE
6524,NEUTRAL
6525,NEUTRAL
6526,NEUTRAL
6527,NEUTRAL
6528,NEUTRAL
6529,NEUTRAL
6530,NEUTRAL
6531,NEUTRAL
6532,NEUTRAL
6533,NEUTRAL
6534,NEGATIVE
6535,NEUTRAL
6536,NEUTRAL
6537,NEUTRAL
6538,NEUTRAL
6539,NEUTRAL
6540,NEUTRAL
6541,NEUTRAL
6542,NEUTRAL
6543,MIXED
6544,NEUTRAL
6545,NEGATIVE
6546,NEUTRAL
6547,NEUTRAL
6548,NEUTRAL
6549,NEUTRAL
6550,NEUTRAL
6551,MIXED
6552,NEUTRAL
6553,NEUTRAL
6554,NEUTRAL
6555,NEUTRAL
6556,NEGATIVE
6557,NEUTRAL
6558,NEUTRAL
6559,NEUTRAL
6560,NEGATIVE
6561,NEUTRAL
6562,NEUTRAL
6563,NEUTRAL
6564,NEUTRAL
6565,NEUTRAL
6566,NEUTRAL
6567,NEGATIVE
6568,NEUTRAL
6569,MIXED
6570,NEUTRAL
6571,NEUTRAL
6572,NEUTRAL
6573,NEUTRAL
6574,MIXED
6575,NEUTRAL
6576,NEUTRAL
6577,NEUTRAL
6578,NEUTRAL
6579,NEUTRAL
6580,MIXED
6581,NEUTRAL
6582,NEUTRAL
6583,NEUTRAL
6584,NEUTRAL
6585,NEUTRAL
6586,NEUTRAL
6587,NEUTRAL
6588,NEUTRAL
6589,MIXED
6590,NEUTRAL
6591,NEGATIVE
6592,NEUTRAL
6593,NEGATIVE
6594,NEUTRAL
6595,MIXED
6596,NEUTRAL
6597,NEUTRAL
6598,NEGATIVE
6599,NEUTRAL
6600,NEGATIVE
6601,NEUTRAL
6602,NEUTRAL
6603,NEUTRAL
6604,NEUTRAL
6605,NEUTRAL
6606,NEUTRAL
6607,NEUTRAL
6608,NEUTRAL
6609,NEUTRAL
6610,NEGATIVE
6611,NEUTRAL
6612,NEUTRAL
6613,NEUTRAL
6614,NEUTRAL
6615,NEUTRAL
6616,NEUTRAL
6617,MIXED
6618,NEUTRAL
6619,NEUTRAL
6620,NEUTRAL
6621,NEUTRAL
6622,NEUTRAL
6623,NEUTRAL
6624,NEUTRAL
6625,NEUTRAL
6626,NEUTRAL
6627,NEUTRAL
6628,NEUTRAL
6629,NEUTRAL
6630,NEUTRAL
6631,NEUTRAL
6632,NEUTRAL
6633,NEUTRAL
6634,NEUTRAL
6635,NEUTRAL
6636,NEUTRAL
6637,NEUTRAL
6638,NEUTRAL
6639,NEUTRAL
6640,NEUTRAL
6641,NEUTRAL
6642,NEUTRAL
6643,NEUTRAL
6644,NEUTRAL
6645,NEUTRAL
6646,NEUTRAL
6647,NEUTRAL
6648,NEUTRAL
6649,NEUTRAL
6650,NEUTRAL
6651,MIXED
6652,NEUTRAL
6653,NEUTRAL
6654,NEUTRAL
6655,NEUTRAL
6656,NEUTRAL
6657,NEUTRAL
6658,NEUTRAL
6659,NEUTRAL
6660,NEUTRAL
6661,NEUTRAL
6662,NEUTRAL
6663,NEUTRAL
6664,NEUTRAL
6665,NEUTRAL
6666,NEUTRAL
6667,NEUTRAL
6668,NEUTRAL
